date,crop,price_per_quintal,mandi,state
2024-06-23,Sugarcane,489.42,Delhi,Delhi
2024-06-24,Sugarcane,490.0,Delhi,Delhi
2024-06-25,Sugarcane,490.0,Delhi,Delhi
2024-06-26,Sugarcane,490.0,Delhi,Delhi
2024-06-27,Sugarcane,490.0,Delhi,Delhi
2024-06-28,Sugarcane,483.92,Delhi,Delhi
2024-06-29,Sugarcane,481.95,Delhi,Delhi
2024-06-30,Sugarcane,478.67,Delhi,Delhi
2024-07-01,Sugarcane,487.09,Delhi,Delhi
2024-07-02,Sugarcane,486.05,Delhi,Delhi
2024-07-03,Sugarcane,490.0,Delhi,Delhi
2024-07-04,Sugarcane,490.0,Delhi,Delhi
2024-07-05,Sugarcane,486.08,Delhi,Delhi
2024-07-06,Sugarcane,482.62,Delhi,Delhi
2024-07-07,Sugarcane,479.86,Delhi,Delhi
2024-07-08,Sugarcane,479.17,Delhi,Delhi
2024-07-09,Sugarcane,475.69,Delhi,Delhi
2024-07-10,Sugarcane,468.87,Delhi,Delhi
2024-07-11,Sugarcane,475.44,Delhi,Delhi
2024-07-12,Sugarcane,483.46,Delhi,Delhi
2024-07-13,Sugarcane,481.66,Delhi,Delhi
2024-07-14,Sugarcane,479.81,Delhi,Delhi
2024-07-15,Sugarcane,472.73,Delhi,Delhi
2024-07-16,Sugarcane,476.25,Delhi,Delhi
2024-07-17,Sugarcane,482.08,Delhi,Delhi
2024-07-18,Sugarcane,477.18,Delhi,Delhi
2024-07-19,Sugarcane,472.53,Delhi,Delhi
2024-07-20,Sugarcane,477.77,Delhi,Delhi
2024-07-21,Sugarcane,480.32,Delhi,Delhi
2024-07-22,Sugarcane,473.82,Delhi,Delhi
2024-07-23,Sugarcane,476.45,Delhi,Delhi
2024-07-24,Sugarcane,474.16,Delhi,Delhi
2024-07-25,Sugarcane,472.82,Delhi,Delhi
2024-07-26,Sugarcane,477.73,Delhi,Delhi
2024-07-27,Sugarcane,483.35,Delhi,Delhi
2024-07-28,Sugarcane,482.49,Delhi,Delhi
2024-07-29,Sugarcane,490.0,Delhi,Delhi
2024-07-30,Sugarcane,489.22,Delhi,Delhi
2024-07-31,Sugarcane,490.0,Delhi,Delhi
2024-08-01,Sugarcane,490.0,Delhi,Delhi
2024-08-02,Sugarcane,490.0,Delhi,Delhi
2024-08-03,Sugarcane,490.0,Delhi,Delhi
2024-08-04,Sugarcane,484.06,Delhi,Delhi
2024-08-05,Sugarcane,490.0,Delhi,Delhi
2024-08-06,Sugarcane,490.0,Delhi,Delhi
2024-08-07,Sugarcane,490.0,Delhi,Delhi
2024-08-08,Sugarcane,485.9,Delhi,Delhi
2024-08-09,Sugarcane,490.0,Delhi,Delhi
2024-08-10,Sugarcane,490.0,Delhi,Delhi
2024-08-11,Sugarcane,487.33,Delhi,Delhi
2024-08-12,Sugarcane,490.0,Delhi,Delhi
2024-08-13,Sugarcane,483.46,Delhi,Delhi
2024-08-14,Sugarcane,478.6,Delhi,Delhi
2024-08-15,Sugarcane,479.91,Delhi,Delhi
2024-08-16,Sugarcane,481.83,Delhi,Delhi
2024-08-17,Sugarcane,484.86,Delhi,Delhi
2024-08-18,Sugarcane,477.86,Delhi,Delhi
2024-08-19,Sugarcane,485.83,Delhi,Delhi
2024-08-20,Sugarcane,479.26,Delhi,Delhi
2024-08-21,Sugarcane,474.33,Delhi,Delhi
2024-08-22,Sugarcane,467.44,Delhi,Delhi
2024-08-23,Sugarcane,469.17,Delhi,Delhi
2024-08-24,Sugarcane,476.57,Delhi,Delhi
2024-08-25,Sugarcane,479.89,Delhi,Delhi
2024-08-26,Sugarcane,485.72,Delhi,Delhi
2024-08-27,Sugarcane,478.65,Delhi,Delhi
2024-08-28,Sugarcane,480.03,Delhi,Delhi
2024-08-29,Sugarcane,480.11,Delhi,Delhi
2024-08-30,Sugarcane,480.81,Delhi,Delhi
2024-08-31,Sugarcane,474.75,Delhi,Delhi
2024-09-01,Sugarcane,478.35,Delhi,Delhi
2024-09-02,Sugarcane,479.12,Delhi,Delhi
2024-09-03,Sugarcane,484.03,Delhi,Delhi
2024-09-04,Sugarcane,484.52,Delhi,Delhi
2024-09-05,Sugarcane,479.64,Delhi,Delhi
2024-09-06,Sugarcane,482.71,Delhi,Delhi
2024-09-07,Sugarcane,478.21,Delhi,Delhi
2024-09-08,Sugarcane,484.81,Delhi,Delhi
2024-09-09,Sugarcane,487.34,Delhi,Delhi
2024-09-10,Sugarcane,482.56,Delhi,Delhi
2024-09-11,Sugarcane,490.0,Delhi,Delhi
2024-09-12,Sugarcane,490.0,Delhi,Delhi
2024-09-13,Sugarcane,483.83,Delhi,Delhi
2024-09-14,Sugarcane,486.58,Delhi,Delhi
2024-09-15,Sugarcane,483.35,Delhi,Delhi
2024-09-16,Sugarcane,488.92,Delhi,Delhi
2024-09-17,Sugarcane,490.0,Delhi,Delhi
2024-09-18,Sugarcane,490.0,Delhi,Delhi
2024-09-19,Sugarcane,490.0,Delhi,Delhi
2024-09-20,Sugarcane,490.0,Delhi,Delhi
2024-09-21,Sugarcane,490.0,Delhi,Delhi
2024-09-22,Sugarcane,484.79,Delhi,Delhi
2024-09-23,Sugarcane,486.27,Delhi,Delhi
2024-09-24,Sugarcane,487.74,Delhi,Delhi
2024-09-25,Sugarcane,481.87,Delhi,Delhi
2024-09-26,Sugarcane,481.28,Delhi,Delhi
2024-09-27,Sugarcane,487.62,Delhi,Delhi
2024-09-28,Sugarcane,490.0,Delhi,Delhi
2024-09-29,Sugarcane,484.25,Delhi,Delhi
2024-09-30,Sugarcane,478.44,Delhi,Delhi
2024-10-01,Sugarcane,475.41,Delhi,Delhi
2024-10-02,Sugarcane,482.0,Delhi,Delhi
2024-10-03,Sugarcane,476.82,Delhi,Delhi
2024-10-04,Sugarcane,481.0,Delhi,Delhi
2024-10-05,Sugarcane,475.39,Delhi,Delhi
2024-10-06,Sugarcane,478.04,Delhi,Delhi
2024-10-07,Sugarcane,476.48,Delhi,Delhi
2024-10-08,Sugarcane,481.74,Delhi,Delhi
2024-10-09,Sugarcane,478.23,Delhi,Delhi
2024-10-10,Sugarcane,481.14,Delhi,Delhi
2024-10-11,Sugarcane,477.67,Delhi,Delhi
2024-10-12,Sugarcane,481.75,Delhi,Delhi
2024-10-13,Sugarcane,488.42,Delhi,Delhi
2024-10-14,Sugarcane,483.13,Delhi,Delhi
2024-10-15,Sugarcane,489.7,Delhi,Delhi
2024-10-16,Sugarcane,490.0,Delhi,Delhi
2024-10-17,Sugarcane,484.71,Delhi,Delhi
2024-10-18,Sugarcane,484.27,Delhi,Delhi
2024-10-19,Sugarcane,479.58,Delhi,Delhi
2024-10-20,Sugarcane,483.47,Delhi,Delhi
2024-10-21,Sugarcane,488.33,Delhi,Delhi
2024-10-22,Sugarcane,482.71,Delhi,Delhi
2024-10-23,Sugarcane,483.53,Delhi,Delhi
2024-10-24,Sugarcane,489.27,Delhi,Delhi
2024-10-25,Sugarcane,490.0,Delhi,Delhi
2024-10-26,Sugarcane,490.0,Delhi,Delhi
2024-10-27,Sugarcane,490.0,Delhi,Delhi
2024-10-28,Sugarcane,490.0,Delhi,Delhi
2024-10-29,Sugarcane,489.02,Delhi,Delhi
2024-10-30,Sugarcane,490.0,Delhi,Delhi
2024-10-31,Sugarcane,490.0,Delhi,Delhi
2024-11-01,Sugarcane,490.0,Delhi,Delhi
2024-11-02,Sugarcane,490.0,Delhi,Delhi
2024-11-03,Sugarcane,490.0,Delhi,Delhi
2024-11-04,Sugarcane,490.0,Delhi,Delhi
2024-11-05,Sugarcane,489.17,Delhi,Delhi
2024-11-06,Sugarcane,487.22,Delhi,Delhi
2024-11-07,Sugarcane,487.82,Delhi,Delhi
2024-11-08,Sugarcane,489.72,Delhi,Delhi
2024-11-09,Sugarcane,486.23,Delhi,Delhi
2024-11-10,Sugarcane,490.0,Delhi,Delhi
2024-11-11,Sugarcane,490.0,Delhi,Delhi
2024-11-12,Sugarcane,488.05,Delhi,Delhi
2024-11-13,Sugarcane,482.45,Delhi,Delhi
2024-11-14,Sugarcane,479.02,Delhi,Delhi
2024-11-15,Sugarcane,486.84,Delhi,Delhi
2024-11-16,Sugarcane,484.44,Delhi,Delhi
2024-11-17,Sugarcane,479.87,Delhi,Delhi
2024-11-18,Sugarcane,479.97,Delhi,Delhi
2024-11-19,Sugarcane,477.63,Delhi,Delhi
2024-11-20,Sugarcane,471.02,Delhi,Delhi
2024-11-21,Sugarcane,468.98,Delhi,Delhi
2024-11-22,Sugarcane,470.36,Delhi,Delhi
2024-11-23,Sugarcane,471.87,Delhi,Delhi
2024-11-24,Sugarcane,470.35,Delhi,Delhi
2024-11-25,Sugarcane,470.23,Delhi,Delhi
2024-11-26,Sugarcane,478.16,Delhi,Delhi
2024-11-27,Sugarcane,476.95,Delhi,Delhi
2024-11-28,Sugarcane,473.86,Delhi,Delhi
2024-11-29,Sugarcane,470.55,Delhi,Delhi
2024-11-30,Sugarcane,470.6,Delhi,Delhi
2024-12-01,Sugarcane,475.34,Delhi,Delhi
2024-12-02,Sugarcane,471.44,Delhi,Delhi
2024-12-03,Sugarcane,475.41,Delhi,Delhi
2024-12-04,Sugarcane,468.61,Delhi,Delhi
2024-12-05,Sugarcane,468.06,Delhi,Delhi
2024-12-06,Sugarcane,473.02,Delhi,Delhi
2024-12-07,Sugarcane,471.21,Delhi,Delhi
2024-12-08,Sugarcane,472.91,Delhi,Delhi
2024-12-09,Sugarcane,469.01,Delhi,Delhi
2024-12-10,Sugarcane,473.46,Delhi,Delhi
2024-12-11,Sugarcane,467.18,Delhi,Delhi
2024-12-12,Sugarcane,473.31,Delhi,Delhi
2024-12-13,Sugarcane,469.31,Delhi,Delhi
2024-12-14,Sugarcane,475.81,Delhi,Delhi
2024-12-15,Sugarcane,474.21,Delhi,Delhi
2024-12-16,Sugarcane,478.41,Delhi,Delhi
2024-12-17,Sugarcane,476.27,Delhi,Delhi
2024-12-18,Sugarcane,483.36,Delhi,Delhi
2024-12-19,Sugarcane,478.13,Delhi,Delhi
2024-12-20,Sugarcane,473.78,Delhi,Delhi
2024-12-21,Sugarcane,474.38,Delhi,Delhi
2024-12-22,Sugarcane,468.55,Delhi,Delhi
2024-12-23,Sugarcane,464.55,Delhi,Delhi
2024-12-24,Sugarcane,472.05,Delhi,Delhi
2024-12-25,Sugarcane,480.18,Delhi,Delhi
2024-12-26,Sugarcane,478.94,Delhi,Delhi
2024-12-27,Sugarcane,486.35,Delhi,Delhi
2024-12-28,Sugarcane,487.8,Delhi,Delhi
2024-12-29,Sugarcane,484.82,Delhi,Delhi
2024-12-30,Sugarcane,488.79,Delhi,Delhi
2024-12-31,Sugarcane,490.0,Delhi,Delhi
2025-01-01,Sugarcane,490.0,Delhi,Delhi
2025-01-02,Sugarcane,486.94,Delhi,Delhi
2025-01-03,Sugarcane,490.0,Delhi,Delhi
2025-01-04,Sugarcane,483.49,Delhi,Delhi
2025-01-05,Sugarcane,478.05,Delhi,Delhi
2025-01-06,Sugarcane,470.94,Delhi,Delhi
2025-01-07,Sugarcane,479.41,Delhi,Delhi
2025-01-08,Sugarcane,484.91,Delhi,Delhi
2025-01-09,Sugarcane,490.0,Delhi,Delhi
2025-01-10,Sugarcane,490.0,Delhi,Delhi
2025-01-11,Sugarcane,487.5,Delhi,Delhi
2025-01-12,Sugarcane,482.62,Delhi,Delhi
2025-01-13,Sugarcane,479.92,Delhi,Delhi
2025-01-14,Sugarcane,478.67,Delhi,Delhi
2025-01-15,Sugarcane,483.44,Delhi,Delhi
2025-01-16,Sugarcane,484.8,Delhi,Delhi
2025-01-17,Sugarcane,478.77,Delhi,Delhi
2025-01-18,Sugarcane,471.87,Delhi,Delhi
2025-01-19,Sugarcane,466.38,Delhi,Delhi
2025-01-20,Sugarcane,465.71,Delhi,Delhi
2025-01-21,Sugarcane,473.06,Delhi,Delhi
2025-01-22,Sugarcane,475.92,Delhi,Delhi
2025-01-23,Sugarcane,481.37,Delhi,Delhi
2025-01-24,Sugarcane,481.56,Delhi,Delhi
2025-01-25,Sugarcane,480.08,Delhi,Delhi
2025-01-26,Sugarcane,474.6,Delhi,Delhi
2025-01-27,Sugarcane,481.2,Delhi,Delhi
2025-01-28,Sugarcane,486.42,Delhi,Delhi
2025-01-29,Sugarcane,481.82,Delhi,Delhi
2025-01-30,Sugarcane,482.74,Delhi,Delhi
2025-01-31,Sugarcane,483.26,Delhi,Delhi
2025-02-01,Sugarcane,485.98,Delhi,Delhi
2025-02-02,Sugarcane,490.0,Delhi,Delhi
2025-02-03,Sugarcane,490.0,Delhi,Delhi
2025-02-04,Sugarcane,490.0,Delhi,Delhi
2025-02-05,Sugarcane,483.46,Delhi,Delhi
2025-02-06,Sugarcane,477.22,Delhi,Delhi
2025-02-07,Sugarcane,473.01,Delhi,Delhi
2025-02-08,Sugarcane,466.42,Delhi,Delhi
2025-02-09,Sugarcane,470.86,Delhi,Delhi
2025-02-10,Sugarcane,475.04,Delhi,Delhi
2025-02-11,Sugarcane,470.05,Delhi,Delhi
2025-02-12,Sugarcane,475.97,Delhi,Delhi
2025-02-13,Sugarcane,471.26,Delhi,Delhi
2025-02-14,Sugarcane,468.87,Delhi,Delhi
2025-02-15,Sugarcane,465.69,Delhi,Delhi
2025-02-16,Sugarcane,464.43,Delhi,Delhi
2025-02-17,Sugarcane,461.37,Delhi,Delhi
2025-02-18,Sugarcane,461.89,Delhi,Delhi
2025-02-19,Sugarcane,461.17,Delhi,Delhi
2025-02-20,Sugarcane,469.27,Delhi,Delhi
2025-02-21,Sugarcane,463.09,Delhi,Delhi
2025-02-22,Sugarcane,458.32,Delhi,Delhi
2025-02-23,Sugarcane,452.24,Delhi,Delhi
2025-02-24,Sugarcane,454.8,Delhi,Delhi
2025-02-25,Sugarcane,448.8,Delhi,Delhi
2025-02-26,Sugarcane,454.45,Delhi,Delhi
2025-02-27,Sugarcane,455.31,Delhi,Delhi
2025-02-28,Sugarcane,456.4,Delhi,Delhi
2025-03-01,Sugarcane,458.02,Delhi,Delhi
2025-03-02,Sugarcane,453.73,Delhi,Delhi
2025-03-03,Sugarcane,449.88,Delhi,Delhi
2025-03-04,Sugarcane,447.87,Delhi,Delhi
2025-03-05,Sugarcane,449.92,Delhi,Delhi
2025-03-06,Sugarcane,446.29,Delhi,Delhi
2025-03-07,Sugarcane,441.31,Delhi,Delhi
2025-03-08,Sugarcane,448.82,Delhi,Delhi
2025-03-09,Sugarcane,442.41,Delhi,Delhi
2025-03-10,Sugarcane,447.49,Delhi,Delhi
2025-03-11,Sugarcane,452.42,Delhi,Delhi
2025-03-12,Sugarcane,450.07,Delhi,Delhi
2025-03-13,Sugarcane,445.33,Delhi,Delhi
2025-03-14,Sugarcane,440.79,Delhi,Delhi
2025-03-15,Sugarcane,444.33,Delhi,Delhi
2025-03-16,Sugarcane,447.09,Delhi,Delhi
2025-03-17,Sugarcane,451.93,Delhi,Delhi
2025-03-18,Sugarcane,459.13,Delhi,Delhi
2025-03-19,Sugarcane,462.73,Delhi,Delhi
2025-03-20,Sugarcane,458.17,Delhi,Delhi
2025-03-21,Sugarcane,454.97,Delhi,Delhi
2025-03-22,Sugarcane,460.8,Delhi,Delhi
2025-03-23,Sugarcane,457.07,Delhi,Delhi
2025-03-24,Sugarcane,451.3,Delhi,Delhi
2025-03-25,Sugarcane,455.01,Delhi,Delhi
2025-03-26,Sugarcane,454.23,Delhi,Delhi
2025-03-27,Sugarcane,461.2,Delhi,Delhi
2025-03-28,Sugarcane,464.18,Delhi,Delhi
2025-03-29,Sugarcane,458.61,Delhi,Delhi
2025-03-30,Sugarcane,466.07,Delhi,Delhi
2025-03-31,Sugarcane,463.06,Delhi,Delhi
2025-04-01,Sugarcane,461.26,Delhi,Delhi
2025-04-02,Sugarcane,460.47,Delhi,Delhi
2025-04-03,Sugarcane,454.34,Delhi,Delhi
2025-04-04,Sugarcane,454.97,Delhi,Delhi
2025-04-05,Sugarcane,450.0,Delhi,Delhi
2025-04-06,Sugarcane,449.2,Delhi,Delhi
2025-04-07,Sugarcane,447.66,Delhi,Delhi
2025-04-08,Sugarcane,452.36,Delhi,Delhi
2025-04-09,Sugarcane,457.57,Delhi,Delhi
2025-04-10,Sugarcane,453.02,Delhi,Delhi
2025-04-11,Sugarcane,451.7,Delhi,Delhi
2025-04-12,Sugarcane,450.49,Delhi,Delhi
2025-04-13,Sugarcane,445.99,Delhi,Delhi
2025-04-14,Sugarcane,451.05,Delhi,Delhi
2025-04-15,Sugarcane,454.81,Delhi,Delhi
2025-04-16,Sugarcane,450.85,Delhi,Delhi
2025-04-17,Sugarcane,449.54,Delhi,Delhi
2025-04-18,Sugarcane,444.37,Delhi,Delhi
2025-04-19,Sugarcane,446.91,Delhi,Delhi
2025-04-20,Sugarcane,442.0,Delhi,Delhi
2025-04-21,Sugarcane,449.75,Delhi,Delhi
2025-04-22,Sugarcane,454.59,Delhi,Delhi
2025-04-23,Sugarcane,453.63,Delhi,Delhi
2025-04-24,Sugarcane,455.48,Delhi,Delhi
2025-04-25,Sugarcane,462.35,Delhi,Delhi
2025-04-26,Sugarcane,463.87,Delhi,Delhi
2025-04-27,Sugarcane,459.58,Delhi,Delhi
2025-04-28,Sugarcane,458.43,Delhi,Delhi
2025-04-29,Sugarcane,464.31,Delhi,Delhi
2025-04-30,Sugarcane,467.21,Delhi,Delhi
2025-05-01,Sugarcane,470.24,Delhi,Delhi
2025-05-02,Sugarcane,476.64,Delhi,Delhi
2025-05-03,Sugarcane,483.55,Delhi,Delhi
2025-05-04,Sugarcane,490.0,Delhi,Delhi
2025-05-05,Sugarcane,484.18,Delhi,Delhi
2025-05-06,Sugarcane,485.62,Delhi,Delhi
2025-05-07,Sugarcane,490.0,Delhi,Delhi
2025-05-08,Sugarcane,490.0,Delhi,Delhi
2025-05-09,Sugarcane,490.0,Delhi,Delhi
2025-05-10,Sugarcane,485.35,Delhi,Delhi
2025-05-11,Sugarcane,490.0,Delhi,Delhi
2025-05-12,Sugarcane,490.0,Delhi,Delhi
2025-05-13,Sugarcane,484.04,Delhi,Delhi
2025-05-14,Sugarcane,484.19,Delhi,Delhi
2025-05-15,Sugarcane,479.71,Delhi,Delhi
2025-05-16,Sugarcane,477.85,Delhi,Delhi
2025-05-17,Sugarcane,470.97,Delhi,Delhi
2025-05-18,Sugarcane,470.13,Delhi,Delhi
2025-05-19,Sugarcane,471.61,Delhi,Delhi
2025-05-20,Sugarcane,474.18,Delhi,Delhi
2025-05-21,Sugarcane,477.45,Delhi,Delhi
2025-05-22,Sugarcane,483.46,Delhi,Delhi
2025-05-23,Sugarcane,479.65,Delhi,Delhi
2025-05-24,Sugarcane,474.36,Delhi,Delhi
2025-05-25,Sugarcane,480.57,Delhi,Delhi
2025-05-26,Sugarcane,475.85,Delhi,Delhi
2025-05-27,Sugarcane,484.02,Delhi,Delhi
2025-05-28,Sugarcane,490.0,Delhi,Delhi
2025-05-29,Sugarcane,490.0,Delhi,Delhi
2025-05-30,Sugarcane,490.0,Delhi,Delhi
2025-05-31,Sugarcane,484.22,Delhi,Delhi
2025-06-01,Sugarcane,481.8,Delhi,Delhi
2025-06-02,Sugarcane,484.72,Delhi,Delhi
2025-06-03,Sugarcane,483.05,Delhi,Delhi
2025-06-04,Sugarcane,490.0,Delhi,Delhi
2025-06-05,Sugarcane,483.71,Delhi,Delhi
2025-06-06,Sugarcane,485.23,Delhi,Delhi
2025-06-07,Sugarcane,487.41,Delhi,Delhi
2025-06-08,Sugarcane,490.0,Delhi,Delhi
2025-06-09,Sugarcane,486.78,Delhi,Delhi
2025-06-10,Sugarcane,485.34,Delhi,Delhi
2025-06-11,Sugarcane,490.0,Delhi,Delhi
2025-06-12,Sugarcane,485.8,Delhi,Delhi
2025-06-13,Sugarcane,490.0,Delhi,Delhi
2025-06-14,Sugarcane,490.0,Delhi,Delhi
2025-06-15,Sugarcane,490.0,Delhi,Delhi
2025-06-16,Sugarcane,490.0,Delhi,Delhi
2025-06-17,Sugarcane,486.01,Delhi,Delhi
2025-06-18,Sugarcane,487.84,Delhi,Delhi
2025-06-19,Sugarcane,490.0,Delhi,Delhi
2025-06-20,Sugarcane,489.64,Delhi,Delhi
2025-06-21,Sugarcane,490.0,Delhi,Delhi
2025-06-22,Sugarcane,489.96,Delhi,Delhi
2025-06-23,Sugarcane,484.92,Delhi,Delhi
2025-06-24,Sugarcane,483.88,Delhi,Delhi
2025-06-25,Sugarcane,490.0,Delhi,Delhi
2025-06-26,Sugarcane,487.82,Delhi,Delhi
2025-06-27,Sugarcane,490.0,Delhi,Delhi
2025-06-28,Sugarcane,490.0,Delhi,Delhi
2025-06-29,Sugarcane,488.31,Delhi,Delhi
2025-06-30,Sugarcane,482.33,Delhi,Delhi
2025-07-01,Sugarcane,486.63,Delhi,Delhi
2025-07-02,Sugarcane,484.33,Delhi,Delhi
2025-07-03,Sugarcane,489.58,Delhi,Delhi
2025-07-04,Sugarcane,489.39,Delhi,Delhi
2025-07-05,Sugarcane,489.88,Delhi,Delhi
2025-07-06,Sugarcane,490.0,Delhi,Delhi
2025-07-07,Sugarcane,488.83,Delhi,Delhi
2025-07-08,Sugarcane,488.65,Delhi,Delhi
2025-07-09,Sugarcane,487.39,Delhi,Delhi
2025-07-10,Sugarcane,485.98,Delhi,Delhi
2025-07-11,Sugarcane,487.13,Delhi,Delhi
2025-07-12,Sugarcane,490.0,Delhi,Delhi
2025-07-13,Sugarcane,488.5,Delhi,Delhi
2025-07-14,Sugarcane,489.62,Delhi,Delhi
2025-07-15,Sugarcane,490.0,Delhi,Delhi
2025-07-16,Sugarcane,487.01,Delhi,Delhi
2025-07-17,Sugarcane,484.16,Delhi,Delhi
2025-07-18,Sugarcane,490.0,Delhi,Delhi
2025-07-19,Sugarcane,490.0,Delhi,Delhi
2025-07-20,Sugarcane,490.0,Delhi,Delhi
2025-07-21,Sugarcane,490.0,Delhi,Delhi
2025-07-22,Sugarcane,483.12,Delhi,Delhi
2025-07-23,Sugarcane,485.73,Delhi,Delhi
2025-07-24,Sugarcane,486.61,Delhi,Delhi
2025-07-25,Sugarcane,488.08,Delhi,Delhi
2025-07-26,Sugarcane,486.54,Delhi,Delhi
2025-07-27,Sugarcane,480.55,Delhi,Delhi
2025-07-28,Sugarcane,476.41,Delhi,Delhi
2025-07-29,Sugarcane,484.21,Delhi,Delhi
2025-07-30,Sugarcane,483.48,Delhi,Delhi
2025-07-31,Sugarcane,483.67,Delhi,Delhi
2025-08-01,Sugarcane,477.26,Delhi,Delhi
2025-08-02,Sugarcane,470.69,Delhi,Delhi
2025-08-03,Sugarcane,474.77,Delhi,Delhi
2025-08-04,Sugarcane,476.08,Delhi,Delhi
2025-08-05,Sugarcane,476.93,Delhi,Delhi
2025-08-06,Sugarcane,473.61,Delhi,Delhi
2025-08-07,Sugarcane,478.14,Delhi,Delhi
2025-08-08,Sugarcane,473.62,Delhi,Delhi
2025-08-09,Sugarcane,469.49,Delhi,Delhi
2025-08-10,Sugarcane,469.58,Delhi,Delhi
2025-08-11,Sugarcane,466.98,Delhi,Delhi
2025-08-12,Sugarcane,463.78,Delhi,Delhi
2025-08-13,Sugarcane,466.7,Delhi,Delhi
2025-08-14,Sugarcane,469.73,Delhi,Delhi
2025-08-15,Sugarcane,475.46,Delhi,Delhi
2025-08-16,Sugarcane,474.89,Delhi,Delhi
2025-08-17,Sugarcane,468.91,Delhi,Delhi
2025-08-18,Sugarcane,466.11,Delhi,Delhi
2025-08-19,Sugarcane,474.19,Delhi,Delhi
2025-08-20,Sugarcane,476.41,Delhi,Delhi
2025-08-21,Sugarcane,480.42,Delhi,Delhi
2025-08-22,Sugarcane,473.33,Delhi,Delhi
2025-08-23,Sugarcane,474.33,Delhi,Delhi
2025-08-24,Sugarcane,467.8,Delhi,Delhi
2025-08-25,Sugarcane,469.57,Delhi,Delhi
2025-08-26,Sugarcane,476.79,Delhi,Delhi
2025-08-27,Sugarcane,484.88,Delhi,Delhi
2025-08-28,Sugarcane,486.25,Delhi,Delhi
2025-08-29,Sugarcane,486.31,Delhi,Delhi
2025-08-30,Sugarcane,490.0,Delhi,Delhi
2025-08-31,Sugarcane,490.0,Delhi,Delhi
2025-09-01,Sugarcane,483.7,Delhi,Delhi
2025-09-02,Sugarcane,483.88,Delhi,Delhi
2025-09-03,Sugarcane,480.46,Delhi,Delhi
2025-09-04,Sugarcane,480.7,Delhi,Delhi
2025-09-05,Sugarcane,480.71,Delhi,Delhi
2025-09-06,Sugarcane,482.74,Delhi,Delhi
2025-09-07,Sugarcane,481.18,Delhi,Delhi
2025-09-08,Sugarcane,476.57,Delhi,Delhi
2025-09-09,Sugarcane,477.34,Delhi,Delhi
2025-09-10,Sugarcane,483.26,Delhi,Delhi
2025-09-11,Sugarcane,486.6,Delhi,Delhi
2025-09-12,Sugarcane,484.74,Delhi,Delhi
2025-09-13,Sugarcane,490.0,Delhi,Delhi
2025-09-14,Sugarcane,490.0,Delhi,Delhi
2025-09-15,Sugarcane,486.04,Delhi,Delhi
2025-09-16,Sugarcane,479.38,Delhi,Delhi
2025-09-17,Sugarcane,483.91,Delhi,Delhi
2025-09-18,Sugarcane,489.87,Delhi,Delhi
2025-09-19,Sugarcane,490.0,Delhi,Delhi
2025-09-20,Sugarcane,490.0,Delhi,Delhi
2025-09-21,Sugarcane,490.0,Delhi,Delhi
2025-09-22,Sugarcane,490.0,Delhi,Delhi
2025-09-23,Sugarcane,483.1,Delhi,Delhi
2025-09-24,Sugarcane,479.79,Delhi,Delhi
2025-09-25,Sugarcane,479.87,Delhi,Delhi
2025-09-26,Sugarcane,482.62,Delhi,Delhi
2025-09-27,Sugarcane,484.26,Delhi,Delhi
2025-09-28,Sugarcane,488.86,Delhi,Delhi
2025-09-29,Sugarcane,486.04,Delhi,Delhi
2025-09-30,Sugarcane,487.81,Delhi,Delhi
2025-10-01,Sugarcane,481.91,Delhi,Delhi
2025-10-02,Sugarcane,481.26,Delhi,Delhi
2025-10-03,Sugarcane,485.96,Delhi,Delhi
2025-10-04,Sugarcane,489.79,Delhi,Delhi
2025-10-05,Sugarcane,490.0,Delhi,Delhi
2025-10-06,Sugarcane,487.14,Delhi,Delhi
2025-10-07,Sugarcane,487.85,Delhi,Delhi
2025-10-08,Sugarcane,485.83,Delhi,Delhi
2025-10-09,Sugarcane,485.61,Delhi,Delhi
2025-10-10,Sugarcane,490.0,Delhi,Delhi
2025-10-11,Sugarcane,490.0,Delhi,Delhi
2025-10-12,Sugarcane,490.0,Delhi,Delhi
2025-10-13,Sugarcane,485.94,Delhi,Delhi
2025-10-14,Sugarcane,490.0,Delhi,Delhi
2025-10-15,Sugarcane,483.62,Delhi,Delhi
2025-10-16,Sugarcane,490.0,Delhi,Delhi
2025-10-17,Sugarcane,487.97,Delhi,Delhi
2025-10-18,Sugarcane,485.72,Delhi,Delhi
2025-10-19,Sugarcane,486.64,Delhi,Delhi
2025-10-20,Sugarcane,490.0,Delhi,Delhi
2025-10-21,Sugarcane,483.42,Delhi,Delhi
2025-10-22,Sugarcane,481.79,Delhi,Delhi
2025-10-23,Sugarcane,488.18,Delhi,Delhi
2025-10-24,Sugarcane,487.24,Delhi,Delhi
2025-10-25,Sugarcane,483.13,Delhi,Delhi
2025-10-26,Sugarcane,482.66,Delhi,Delhi
2025-10-27,Sugarcane,481.56,Delhi,Delhi
2025-10-28,Sugarcane,488.88,Delhi,Delhi
2025-10-29,Sugarcane,490.0,Delhi,Delhi
2025-10-30,Sugarcane,490.0,Delhi,Delhi
2025-10-31,Sugarcane,490.0,Delhi,Delhi
2025-11-01,Sugarcane,490.0,Delhi,Delhi
2025-11-02,Sugarcane,483.59,Delhi,Delhi
2025-11-03,Sugarcane,480.52,Delhi,Delhi
